booker,result1,result2,result3,dev_rst1,dev_rst2,dev_rst3,url,score,game_time,log,name_team1,name_team2,In-Play,arb
1xBet,1.16,5.95,22.0,0,-2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.0755907378625431
Asianodds,1.16,4.55,25.0,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.1218491852974612
bet-at-home,1.17,5.0,24.0,0,1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.0963675213675215
bet365,1.12,6.5,29.0,0,-3.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.0811860553239863
Bethard,1.14,4.75,24.25,0,2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.128956411647676
Betsafe,1.17,5.4,19.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.0925176188334083
Betsson,1.17,5.4,19.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.0925176188334083
bwin,1.15,5.5,21.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.099002446828534
Interwetten,1.22,4.7,18.5,0,2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.0864921426484035
NordicBet,1.17,5.4,19.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.0925176188334083
Sportingbet,1.15,5.5,21.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.099002446828534
best deal,1.22,6.5,29.0,0,-3.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"65' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:54:12,Krystal , Dinaz Vyshgorod , In Play Odds,1.0080010436143845
bet365,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"90+' 5:1 (2:1, 3:0)",2019-08-20 10:00:00,2019-08-20 11:55:15,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
best deal,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"90+' 5:1 (2:1, 3:0)",2019-08-20 10:00:00,2019-08-20 11:55:15,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
10Bet,1.14,4.8,23.5,0,2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
18bet,1.16,4.6,25.0,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.1194602698650675
1xBet,1.18,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.072754069806391
Asianodds,1.16,4.55,26.0,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.1203107237589998
bet-at-home,1.21,4.6,20.0,0,3.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.0938375853395617
bet365,1.12,6.5,29.0,0,-3.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.0811860553239863
Bethard,1.14,4.8,23.5,0,2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
Betsafe,1.17,5.4,20.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.08988603988604
Betsson,1.17,5.4,20.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.08988603988604
bwin,1.15,5.5,21.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.099002446828534
Interwetten,1.18,5.25,25.0,0,0.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.0779338175948348
NordicBet,1.17,5.4,20.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.08988603988604
Sportingbet,1.15,5.5,21.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.099002446828534
best deal,1.21,6.5,29.0,0,-3.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"66' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:55:15,Krystal , Dinaz Vyshgorod , In Play Odds,1.0147751934585791
bet365,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"Finished 5:1 (2:1, 3:0)",2019-08-20 10:00:00,2019-08-20 11:56:15,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
best deal,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"Finished 5:1 (2:1, 3:0)",2019-08-20 10:00:00,2019-08-20 11:56:15,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
10Bet,1.14,4.8,23.5,0,2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
18bet,1.16,4.5,26.0,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1227527262010022
1xBet,1.18,5.55,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0711160681683896
Asianodds,1.18,4.3,24.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1216824333201947
bet-at-home,1.17,5.0,26.0,0,1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0931623931623933
bet365,1.16,6.0,23.0,0,-2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0722138930534733
Bethard,1.14,4.8,23.5,0,2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
Betsafe,1.16,5.5,21.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0915061949544709
Betsson,1.16,5.5,21.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0915061949544709
bwin,1.15,5.5,21.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.099002446828534
Interwetten,1.16,5.25,25.0,0,0.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0925451559934318
NordicBet,1.16,5.5,21.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0915061949544709
Sportingbet,1.14,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1024894251438875
best deal,1.18,6.0,26.0,0,-2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"67' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:56:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0525858322468493
bet365,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"Finished 5:1 (2:1, 3:0)",2019-08-20 10:00:00,2019-08-20 11:57:16,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
best deal,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"Finished 5:1 (2:1, 3:0)",2019-08-20 10:00:00,2019-08-20 11:57:16,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
10Bet,1.14,4.8,23.5,0,2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
18bet,1.18,4.3,24.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1216824333201947
1xBet,1.19,5.45,20.0,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0738223729858916
Asianodds,1.17,4.4,26.0,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1204351204351206
bet-at-home,1.16,5.0,27.0,0,1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0991060025542785
bet365,1.18,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.072754069806391
Bethard,1.14,4.8,23.5,0,2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
Betsafe,1.16,5.5,22.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0893416927899686
Betsson,1.16,5.5,22.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0893416927899686
bwin,1.14,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1024894251438875
NordicBet,1.16,5.5,22.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0893416927899686
Sportingbet,1.14,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.1024894251438875
best deal,1.19,5.5,27.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"68' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:57:16,Krystal , Dinaz Vyshgorod , In Play Odds,1.0591913533090003
bet365,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"Finished 5:1 (2:1, 3:0)",2019-08-20 10:00:00,2019-08-20 11:58:17,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
best deal,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"Finished 5:1 (2:1, 3:0)",2019-08-20 10:00:00,2019-08-20 11:58:17,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
10Bet,1.14,4.8,23.5,0,1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
18bet,1.17,4.3,25.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.1272589942357385
1xBet,1.18,5.5,26.0,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.0677373473983645
Asianodds,1.16,4.4,27.0,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.1263787298270056
Bethard,1.14,4.8,23.5,0,1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
Betsafe,1.16,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.0873654082049884
Betsson,1.16,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.0873654082049884
bwin,1.14,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.1024894251438875
Interwetten,1.2,4.8,23.0,0,1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.085144927536232
NordicBet,1.16,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.0873654082049884
Sportingbet,1.14,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.1024894251438875
best deal,1.2,5.5,27.0,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"69' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:58:17,Krystal , Dinaz Vyshgorod , In Play Odds,1.0521885521885521
10Bet,1.14,4.8,23.5,0,1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
18bet,1.17,4.3,25.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.1272589942357385
1xBet,1.18,5.5,26.0,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0677373473983645
Asianodds,1.16,4.4,27.0,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.1263787298270056
bet-at-home,1.19,4.7,23.0,0,2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0965803527701552
Bethard,1.14,4.8,23.5,0,1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.1280795072788354
Betsafe,1.16,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0873654082049884
Betsson,1.16,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0873654082049884
bwin,1.14,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.1024894251438875
Interwetten,1.2,4.8,23.0,0,1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.085144927536232
NordicBet,1.16,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0873654082049884
Sportingbet,1.14,5.5,23.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.1024894251438875
best deal,1.2,5.5,27.0,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 11:59:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0521885521885521
10Bet,1.11,5.05,30.25,0,1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.131978554120768
18bet,1.12,5.25,29.0,0,1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.117816091954023
1xBet,1.17,5.5,29.0,0,-0.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0710017951397264
Asianodds,1.12,5.2,29.0,0,1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.1196475937855248
bet-at-home,1.16,5.0,29.0,0,2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0965517241379312
bet365,1.16,5.5,26.0,0,-0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0823486857969618
Bethard,1.11,5.05,30.25,0,1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.131978554120768
Betsafe,1.14,5.8,26.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0880683140211274
Betsson,1.14,5.8,26.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0880683140211274
bwin,1.13,5.75,23.0,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.1023470565602154
Interwetten,1.16,5.0,28.0,0,2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0977832512315273
NordicBet,1.14,5.8,26.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0880683140211274
Sportingbet,1.13,5.75,23.0,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.1023470565602154
best deal,1.17,5.8,30.25,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 1:0 (1:0, 0:0)",2019-08-20 10:30:00,2019-08-20 12:00:20,Krystal , Dinaz Vyshgorod , In Play Odds,1.0601724990439725
